"user_id","timestamp","amount"
"9339d463-721f-465c-8489-2f94fe2dddf8",2022-05-11 09:06:13,32.21
"0403273a-df45-4958-983a-da85a6517b88",2022-05-13 20:18:25,181.62
"68521ca4-d875-4e85-87ed-1654d55a69dd",2022-05-13 02:32:56,32.79
"72436c93-320d-410d-a0dc-83b3e08fdf63",2022-05-14 13:39:05,39.49
"81ae55ef-9f95-4a0d-b2e1-0239a7af5b02",2022-05-09 00:36:39,31.98
"1821ba09-3e5a-4693-bcbd-feb170826a0d",2022-05-13 06:00:06,106.68
"5c0156cc-dbb4-48a5-8d77-6a7f685fe4f3",2022-05-13 13:00:19,84.74
"16e7139f-87ee-44ad-883d-2197d0f85118",2022-05-11 08:51:27,38.49
"d4fde6f3-034d-4029-aa2c-69bd12088542",2022-05-16 17:48:03,33.07
"01182e65-b675-4b5b-8060-90f90473704e",2022-05-09 22:33:10,172.64
"331c518e-e28d-46b0-beee-f75fede2c5e5",2022-05-19 02:15:27,31.96
"9add7eac-450f-4569-a0a7-8534c88fc74a",2022-05-12 11:05:42,1056.12
"58800665-fa67-4861-b8f0-9df3b5a2e81d",2022-05-09 12:11:19,134.61
"0cee0ab0-0da8-4dac-8db7-0138abda56af",2022-05-15 12:38:01,31.87
"ac94e4ca-690d-4ea9-b331-000afdda3a6f",2022-05-10 07:59:00,91.92
"898bcb91-975c-4925-a670-7b217ff7a491",2022-05-22 04:02:32,37.03
"7e94c4ef-8aa2-4d7f-835f-f92c310f66bf",2022-05-13 12:47:28,101.11
"1fedb9f8-0a87-4124-85e2-fecb078eddd7",2022-05-19 10:48:38,31.47
"90833829-8a8d-4976-8156-3be2d523cbe2",2022-05-09 13:24:19,32.09
"820b6049-9629-44b8-9639-54f6faf81278",2022-05-10 15:34:47,34.12
"37f982e3-bb53-4b84-93a0-0776c923ea79",2022-05-13 07:50:41,63.9
"05e5dfaf-8936-4ac0-abe5-331816f4be7c",2022-05-20 20:48:49,31.46
"390112df-2b90-4872-82dc-c04050e08278",2022-05-18 07:26:49,69.42
"eba7e404-fd4f-4f9c-a45a-a2373cbfc3c6",2022-05-10 01:28:41,50.34
"ddab38fc-465b-459e-b98e-4a9a52c2b032",2022-05-13 02:55:28,31.85
"e70266a1-aeb6-4bff-a06b-17a9788f1769",2022-05-12 08:12:13,30.54
"76c721ac-acdd-439c-8eb5-db64f9a743f3",2022-05-08 06:33:08,30.15
"ea8a3ae8-9962-489c-b6cd-3f065ef6ae32",2022-05-16 03:32:24,31.17
"190199ad-c1e0-433a-82de-86d67a8cf6d3",2022-05-12 12:26:41,74.57
"e9025583-21fc-4e69-8a5a-038a6fb4a72f",2022-05-14 08:56:16,137.83
"3485ee8f-0e75-483e-b8ba-4fa9c101c18e",2022-05-10 23:49:58,26.18
"ac6b37b5-ce6f-4fff-a6e4-269cc13792ec",2022-05-10 06:07:05,70.67
"63bc9fab-030b-4838-b93e-0c23df96ed3c",2022-05-06 15:03:17,24.87
"f81123f5-4c9a-467d-8ac9-75b8dfc47fa4",2022-05-13 10:36:10,25.36
"742a93f3-9405-46b2-ab4b-693cfac41cff",2022-05-14 06:23:23,65.36
"5c74c8f7-1caf-41d6-a7bd-48098fd20f4c",2022-05-07 18:15:01,136.25
"6d5dc20e-d667-4b85-8460-dcb2be0073fd",2022-05-10 23:07:11,40.89
"c7510733-517f-4186-bf11-76183bf81cbc",2022-05-17 15:12:04,62.93
"137b8ec0-d7cf-4d03-8360-5ca9507d8a7d",2022-05-12 19:22:13,44.93
"90904027-19d1-47c7-bb5a-905cd01589b6",2022-05-11 01:28:06,79.53
"cf7bd765-d62c-44e8-b7a6-939eba41bce2",2022-05-15 21:01:10,34.78
"16b92b1f-d7dc-45e1-b763-f41c1e9e971f",2022-05-09 02:50:44,43.7
"2bdc462a-95d2-4df5-8102-a5f7213b8cfa",2022-05-10 01:38:02,33.63
"977af812-e7cb-4a2e-baf3-5a5bdea9c209",2022-05-10 05:32:17,49.51
"8135b8bb-7262-48b5-8fa2-80b3dc4e79ef",2022-05-17 11:01:57,31.74
"7e82064d-b68d-4d10-ab76-1da20e6bf2d9",2022-05-15 00:17:28,38.59
"a40d1c3f-a478-4395-9d9a-57a99117380b",2022-05-10 22:56:25,30.3
"e9469447-df26-424c-bb0e-7f37d1eb9a8f",2022-05-18 19:20:03,87.72
"c91a8bb3-b15f-4378-8b3e-d68201b9e8cb",2022-05-10 01:52:58,47.25
"5486a8a4-fcab-4316-8532-eed42f3ccc36",2022-05-15 09:02:09,33.77
"0ddd910d-340e-4f78-809a-f2b2a2260c50",2022-05-14 19:53:46,33.7
"07189a20-2059-4208-9557-364112036f4a",2022-05-11 17:41:15,60.54
"c1f9105b-648d-479c-8e12-8a2387567a34",2022-05-11 16:17:17,31.08
"caacc7f8-93f0-4332-8476-554317744926",2022-05-12 04:22:24,34.61
"c8ca2508-15b8-4c03-a84b-2f47cb2812d3",2022-05-15 16:19:00,39.49
"6c43da6a-bac3-4bd2-baf3-07360f9daafc",2022-05-11 21:29:23,80.62
"0726c474-f9fa-4f14-90d3-1541f8033d84",2022-05-10 01:53:50,34.03
"ef182b54-9996-421c-88c8-b10715f911ea",2022-05-16 10:18:47,33.45
"f235c59c-b49f-4438-9067-4f887d30a35d",2022-05-16 18:12:20,30.8
"44073780-ebaf-46e7-8a54-d65bfca5590d",2022-05-08 19:54:11,72.64
"7470ef4c-8295-43e5-b40e-bf9a8900b3c4",2022-05-14 23:17:28,76.99
"e92492b4-a7fa-44c1-b306-38c1b4e670c3",2022-05-16 20:51:42,54.18
"7aeee171-712f-420f-a347-50e2ed2e878e",2022-05-11 11:43:06,32.03
"4615f761-d58d-4cdf-9205-ab3b5991bb1f",2022-05-18 14:07:04,201.14
"ba1c3894-509b-4d9a-8b79-2e9d2397895c",2022-05-13 02:43:17,30.74
"ce21b762-794b-41c8-aedc-447c54744e0c",2022-05-10 03:31:43,57.65
"81c8791a-659b-4a57-b89c-b63e8d0efe84",2022-05-09 06:23:34,39.65
"bf0591c9-4062-4854-8d59-b3a3ffa2a32e",2022-05-17 17:52:42,72.39
"74e3c4e6-e144-4804-abdf-e47ee8b11a39",2022-05-16 14:27:01,30.86
"b63334c5-c2b9-48fd-bd6a-1f16ccb10215",2022-05-10 20:11:10,48.14
"80a36e71-56e3-4588-affd-27d9ecaf6b56",2022-05-12 15:25:46,46.79
"d4d43499-8d92-4499-bfbf-693a760b9489",2022-05-11 21:41:42,39.49
"a04f6011-9d51-4159-8ebe-034f71ace032",2022-05-08 01:13:09,31.56
"23aa5a5a-75fe-4000-ba11-9db6b17cc5c8",2022-05-10 08:04:37,32.66
"4b51bfb9-251b-4a8b-8387-79f8a4fa5a55",2022-05-05 09:20:11,31.47
"31502e58-73ec-405a-94ab-d5a6e09beb1a",2022-05-17 16:33:26,49.25
"1ebdb711-1801-435e-ac36-3d2af0b63b63",2022-05-12 00:24:11,34.39
"92bb8779-4e18-4c21-88bf-eac8b40931f1",2022-05-16 05:25:16,34.08
"31bb9d5a-a5cf-42af-b34a-02db45477fe7",2022-05-16 21:40:12,32.53
"078a4856-956d-4109-9135-ae4bf5890aae",2022-05-13 09:58:15,158.68
"00b5e34e-251e-4fc9-9bd0-af61eb1c9041",2022-05-12 12:58:13,29.5
"185268a0-c0c7-456a-9ec6-f1832d0fe048",2022-05-11 12:55:55,187.17
"fb47b9bd-ed41-4e6e-bfa7-7184196f8db7",2022-05-16 00:30:17,43.77
"24a1a824-2b08-49c0-8d89-12ce410ea98d",2022-05-14 14:18:46,30.07
"5f76f9a2-b690-432b-b1b7-fc64b88a18e8",2022-05-11 17:45:56,26.42
"f1588831-a705-497a-91f0-7b2b7b27c04f",2022-05-10 01:36:34,118.69
"5f8e0bc0-d052-45bf-b9fa-f5b6d204cbd4",2022-05-14 01:53:09,41.45
"f53d3410-e596-44eb-abe4-874a6656ffe2",2022-05-08 06:16:39,72.02
"c25aa69f-00a8-4a94-91a2-01cfca353a8b",2022-05-15 08:41:24,206.03
"c2538759-3c7d-487d-8564-7cc3df7ef81c",2022-05-13 01:10:22,31.5
"7d7cb03b-47cf-4fc9-b56c-ded8adb4c6bb",2022-05-11 09:36:23,36.17
"cd369908-1459-413d-81a4-5bf0436c6a19",2022-05-09 21:35:52,282.37
"c932ac6f-2009-42e2-b2e4-afc96b43503a",2022-05-16 04:06:51,49.34
"07b71033-e297-432b-b6bb-6f00e7b6690d",2022-05-15 10:58:07,32.31
"8e3e2580-d5d9-4de7-a6f9-a75083e30adc",2022-05-16 23:42:31,58.83
"b6cefd6b-c72f-4669-8d9c-a8aab6163e2e",2022-05-09 15:33:40,30.99
"36121e06-dfeb-4e1b-b0d3-fc2290e0eb99",2022-05-11 09:41:56,30.38
"85e72d93-cc0e-461a-b731-02af5568f0c5",2022-05-19 14:43:34,88.94
"c91ff621-9934-4ce9-974d-56ef1226027a",2022-05-12 21:33:09,30.3
"ef791d96-509d-4c4c-85c6-4c8a9a611a01",2022-05-12 23:34:17,41.47
"1839f466-312a-4965-bdb0-965744ba6ee3",2022-05-13 22:01:34,37.79
"4c23ab15-2203-4b97-b778-1cd392348549",2022-05-16 16:25:46,34.87
"68a7aad5-a474-4589-a1a3-0eb59da73393",2022-05-14 22:40:58,49.27
"80e55411-2ecb-40fe-b0d1-cf74cdf86f94",2022-05-17 19:12:18,266.22
"efefdaac-0db3-4c6e-b351-862aee446ca5",2022-05-15 10:03:37,41.98
"bfcc4bd7-dec3-4688-ba59-a8345bfcdd90",2022-05-13 08:15:36,38.23
"d0cd0b00-f616-437f-9127-433bc1546d6e",2022-05-12 22:15:57,37.59
"fea5b37f-45ee-440e-abaf-2e133547e4e8",2022-05-19 00:51:31,46.81
"31f9572f-7d2b-40f9-b850-e430d7c4733c",2022-05-17 21:18:57,722.67
"39a49942-6f44-4267-818c-2c1a272bce1b",2022-05-14 06:07:24,48.17
"3b5cbb7a-12fc-4803-ba7f-7cf75f9273c7",2022-05-08 05:37:12,32.69
"479e26a2-f47f-4674-9a5b-ceb1eb189a6a",2022-05-09 17:52:05,26.64
"72929e8b-dfc8-4d43-873e-a767b1c62256",2022-05-15 16:21:53,24.66
"ef0c0690-3310-468e-9834-51a3ab6e03be",2022-05-16 19:21:48,69.26
"0c02b6e1-cab2-4a45-a8cc-20853cef3320",2022-05-13 10:51:33,62.09
"6a49e862-e6bf-4559-bca7-9edf0dc3b8f8",2022-05-16 15:41:27,32.95
"7f45387f-1d6f-4578-81e9-9ac6b933b9a1",2022-05-13 14:48:14,602.11
"48412ec7-f9b6-4632-83a0-f46a15ead1b8",2022-05-14 00:21:34,30.39
"e11605b7-9ea5-40d1-9026-255e754eb07f",2022-05-10 07:52:37,24.13
"5b4975fc-a149-4d89-83b0-847ca0066864",2022-05-06 14:56:23,160.74
"4de5843e-8a10-4086-b086-d511375298a3",2022-05-06 00:01:54,38.89
"cb400a76-fdf8-4db7-bd13-f4c798ed440b",2022-05-22 00:21:40,34.82
"25616eeb-ca7c-45fe-a4d2-df782f51d5d5",2022-05-14 01:46:33,32.99
"d7e9ee1d-8312-4946-8926-b96d7c0344a0",2022-05-12 16:51:12,40.15
"571242b1-9ce1-4b7b-b3ed-a822da7aff58",2022-05-09 16:51:32,145.65
"7e233eb5-fdf9-41b2-8138-71776d35b514",2022-05-15 19:40:14,61.92
"44a2f9f1-4c70-47d5-a637-bc1ec10cf6d2",2022-05-13 09:31:29,30.49
"ecc059f2-216f-40a6-b654-8d1d9840eff7",2022-05-13 15:31:31,46.68
"7d72ed3d-6dd5-4246-9014-9aaf5050e744",2022-05-16 15:45:43,349.95
"35367c2a-19b3-43f3-9a4d-f7a261b3a041",2022-05-20 02:15:31,40.8
"a62102db-40a1-4e7a-907d-1f16aeb22ea5",2022-05-09 17:12:15,34.21
"05587652-abc9-40a1-a9a3-066a2a81a907",2022-05-14 19:10:39,33.53
"d741cb25-51b8-4616-92a7-5435dd7898f8",2022-05-15 05:32:32,35.74
"ef22f1ad-4988-41f2-95a4-6581a8ba966d",2022-05-08 12:16:54,38.52
"3aa3a554-d305-46f2-a9c0-f5a0a7283deb",2022-05-20 09:13:58,29.86
"7cd4e5bf-d84f-492c-95ba-976604b8608f",2022-05-13 11:36:12,31.84
"251d49a6-6aa3-4484-9a3c-5bdf4cedf799",2022-05-13 19:58:15,31.64
"bfaa3667-9768-4e23-ba17-9e6e31670ecc",2022-05-16 04:33:56,32.27
"26ef8f6d-2d7b-4bae-b044-3668ad72f518",2022-05-10 23:05:30,33.45
"aef2d501-750b-4448-badc-ad3f988d76f1",2022-05-11 03:01:28,36.37
"f17fbb55-6bc4-4752-911e-3ad040089885",2022-05-13 18:54:57,32.7
"d494b361-475e-4a95-ba98-921e42854e6c",2022-05-14 12:04:36,34.05
"90c01ca5-fd21-431d-9a22-340731647262",2022-05-10 11:59:39,170.9
"a152b0d0-17ba-4246-9a02-58aae4d4a21b",2022-05-18 01:58:53,33.3
"e6390e07-c081-4455-8606-a7870a53783a",2022-05-11 11:59:52,25.19
"2499e2e7-8566-4a91-9269-39109abd95fe",2022-05-07 03:52:59,126.55
"72b1cda0-bdc4-47ff-8ccf-a4bfbbbb3288",2022-05-13 23:12:34,60.43
"c311885b-3549-4425-8f0a-4d29e0fe44fa",2022-05-14 03:35:33,30.61
"42712f07-3d1d-4f13-855f-01db856a4222",2022-05-16 07:43:18,42.02
"312ffada-1bbc-4f69-9acc-ac5244603a41",2022-05-07 01:17:51,58.78
"f2b1f03d-ce0b-4632-887e-4998f865a3cb",2022-05-10 19:51:09,30.18
"772758cd-2265-4441-9103-f86af7d6173a",2022-05-10 23:32:51,198.89
"fcef13f5-a126-4ccf-87f5-be0f257249c4",2022-05-12 13:26:49,31.07
"74ce7d70-f68f-4d83-b056-74e9f9c65e7d",2022-05-15 18:55:15,45.06
"2f38cc35-56dd-41f5-83d2-2e57da86612b",2022-05-13 23:47:48,30.16
"9c7ccc49-1434-4707-bd0f-8e7d7901f641",2022-05-11 15:17:51,31.43
"cff35d22-e808-4b3d-8349-080c7cc3b3a0",2022-05-13 11:14:23,44.53
"ad7c916d-b835-4cdc-902d-f581d6e77ff6",2022-05-10 18:58:29,32.1
"42d7f71a-fa5e-403c-b62a-e7efe0f0d19c",2022-05-09 05:27:11,103.45
"2de02b59-32f4-4b13-a904-f4c474092909",2022-05-12 19:43:43,48.93
"94948ef0-3dc4-464c-9a8b-dc57684656c8",2022-05-15 10:40:55,30.04
"0091a279-e1f6-40b3-841c-109e2f26546c",2022-05-13 18:11:18,24.47
"167a5f39-48a9-4dca-9dee-13ec91701a32",2022-05-16 10:01:53,26.32
"726354b6-2357-4f04-90f8-edb5b3ad4da7",2022-05-13 14:46:32,37.31
"ce3728f4-93eb-4a44-a08e-776c23c01f37",2022-05-16 18:30:15,33.21
"b8cd9873-3146-4e0c-9a49-42db15a6f4ab",2022-05-10 20:28:28,35.19
"47cc680e-2ac6-432e-9eed-9809126f958b",2022-05-13 06:39:05,33.22
"c4d17d4a-a9d6-4e89-bf36-b7ccd7100883",2022-05-12 11:33:45,30.62
"eacfc42c-82ef-4a0b-9ec3-a88d4d89b350",2022-05-13 06:17:29,30.85
"36746ed7-8f5d-4aa7-a29c-54f2ca8d6c95",2022-05-13 21:28:19,31.58
"fdfecd44-faa9-4304-bbb5-9b53079dcb63",2022-05-18 17:13:44,84.17
"806f026e-1ecc-4e8c-a5c4-232d151ed4d0",2022-05-12 06:23:12,37.11
"b078a78c-c45d-4814-8d5f-a427eeacf196",2022-05-16 21:18:56,32.64
"d4748ec0-0400-4802-8eea-704d072e1558",2022-05-13 13:41:04,34.56
"82a75786-cfdc-4d24-a6c5-8dd1980f07ed",2022-05-12 21:21:20,43.91
"d74bfced-47c4-4f40-b0f6-3d3d2bd2a285",2022-05-15 12:27:24,34.96
"d6572e20-52ce-4c6c-85de-fa2f8c775052",2022-05-13 21:11:36,36.61
"65b489e6-d30e-4c33-b06c-31867291679d",2022-05-11 02:55:45,30.53
"d4721216-8fbe-4958-bbef-7d990123e26d",2022-05-06 19:21:47,32.05
"e984adf7-c935-437e-b271-e2a8c60932b2",2022-05-12 13:40:55,30.59
"43c53989-0a10-402f-be84-8f89145378ca",2022-05-15 03:24:29,57.29
"d5695ff4-3c85-4ee9-9ad3-ed9b26db7a22",2022-05-13 08:46:28,31.17
"fbf06b4b-3934-4ea5-af2a-996621b9e0e7",2022-05-11 00:13:38,72.3
"0d40dae3-1fbb-4101-b1b4-a2bae784915d",2022-05-15 14:47:02,30.92
"ce9a760e-8e8b-4fe9-903a-aef9c25ebb2c",2022-05-16 20:34:03,39.22
"7e35786a-aa02-4ff2-b297-df1e0d14db20",2022-05-10 10:04:51,31.92
"ae3a20f6-f693-4d01-ba5e-a0efee121361",2022-05-13 18:10:05,30.93
"329d4946-295c-4186-b8f0-e1420ba64ec8",2022-05-19 15:41:28,34.31
"e5841f95-348d-4a4d-9061-4f1973900e10",2022-05-15 06:05:14,54.93
"2c6a6284-b125-4473-a87b-68103c3b0de8",2022-05-16 14:54:08,51.21
"92d1a4bc-44b5-4e25-b438-ecbe68e2797b",2022-05-15 05:42:24,330.94
"c6c590a2-3419-4e60-bef9-70cd3b4b1226",2022-05-13 05:35:53,34.87
"75c8e3df-0cbd-4849-be39-cd13a3e612a0",2022-05-13 12:02:14,33.16
"d3c0b0c5-276c-4717-8fdb-b1c9c9b0dfbe",2022-05-12 14:33:59,64.35
"a5dfa0db-2264-44d7-9c2d-4b2bb7560983",2022-05-15 21:47:53,37.09
"bdae7da7-7f16-499c-99a7-023361feebd8",2022-05-13 11:46:56,33.29
"7f36318c-b0da-4772-abcf-5b83b9788f80",2022-05-17 00:12:04,35.91
"d6c28178-e410-40ac-9e3f-e87d72b1fc1b",2022-05-12 15:12:04,34.73
"ef64699b-de95-498a-a11c-9312fa316c1c",2022-05-05 09:40:20,53.21
"20922b1d-503e-44f7-b981-803ae4cd2cf0",2022-05-15 16:04:27,36.31
"744a2834-8ccd-457b-9728-1d8db777bf6b",2022-05-16 02:16:32,30.44
"138412a0-41d2-4c1f-805f-0d343133186c",2022-05-11 13:52:23,47.96
"1761cb77-3b17-4922-a965-e6a15e34df14",2022-05-15 18:18:38,32.91
"43d3ecaf-099c-455f-8d68-5730e5dac55b",2022-05-07 02:18:52,38.37
"a8c836c0-f8cc-4764-a138-2c338c4bbe27",2022-05-16 04:45:33,106.03
"00c9f251-cea5-4fdf-acdb-77333ee8b716",2022-05-11 23:50:01,110.52
"100a8e1e-a1d0-4895-8686-236cafc1b0cc",2022-05-13 11:33:28,30.3
"a5c47925-5377-47ac-805c-780f42fc9016",2022-05-20 22:58:12,70.06
"83333337-4a34-401f-bb45-4dd67aa98291",2022-05-10 07:09:04,30.91
"cd45effb-b62c-41fd-b326-b014922b1731",2022-05-14 07:01:44,33.98
"e0a6c59a-0909-43ba-be60-7d92c3109b4c",2022-05-13 06:52:47,30.84
"d9b1a3ef-2d86-45b5-814c-f7b1fca9a31c",2022-05-12 18:26:14,27.9
"f278f157-9122-4e0a-8ed9-d632a9132261",2022-05-23 21:10:08,36.22
"21c58db5-3f4a-471f-8728-435c24cad2fe",2022-05-10 12:03:36,34.56
"6a653287-fc58-4441-844d-678eff436d86",2022-05-15 06:01:09,36.92
"1b882e6c-b17f-4ae1-81a2-6b2c3a1bd7ba",2022-05-12 10:29:54,85.56
"7ecba59a-3edb-45f9-9d06-ce08acd0b842",2022-05-14 02:49:53,30.81
"e5c0f16c-a5c5-4de3-b6d6-787a650e314c",2022-05-15 19:28:45,30.67
"03d2409e-a87b-42a5-8308-90751426bfeb",2022-05-14 06:27:26,35.48
