"user_id","timestamp","creative_id"
"2e9598b3-50ce-47f3-8a6b-8ff14d8aa952",2022-05-11 05:26:57,"64FAEC07-1FD0-4EE6-B234-8DE21F5D7B41"
"13b2f795-d65b-41ea-822f-6a6596ebde5a",2022-05-15 06:54:29,"D753C3BE-6775-4D9D-88B2-EF6FF5341CE7"
"ff12336f-43c1-47aa-9699-09de625c73fe",2022-05-15 17:10:49,"CF9F8BA0-98C3-4DF9-BCE7-6650DD96F2E8"
"ca12a549-a40e-47ef-9fce-7b05df097482",2022-05-11 15:51:53,"51EB59EA-596D-4152-A3BC-8B3D2545B703"
"ae1c3e14-1bc0-4900-83fd-61ab4a98707c",2022-05-10 00:15:47,"E044EB8A-E589-433C-BF67-AA678824BBA3"
"5659e4b3-c57b-4c0d-abec-68d98dd2dd06",2022-05-13 06:52:33,"B683B123-8332-4082-8A05-5D5995F3CA6B"
"4338875a-37a8-4ef7-a5a8-b7780408e2c8",2022-05-08 11:25:11,"819207AA-9B91-4548-8D29-72E408889F95"
"d3723ddc-68a3-42f2-b388-969b52a889c4",2022-05-12 18:04:51,"819207AA-9B91-4548-8D29-72E408889F95"
"8aa20314-240b-434c-810c-0a8afe799d4e",2022-05-08 23:32:56,"D26E0D47-E904-47B2-8E5C-0F0B6436AB5A"
"a81dec35-a451-46d8-a148-aa463eb75f97",2022-05-06 06:53:19,"D753C3BE-6775-4D9D-88B2-EF6FF5341CE7"
"0eff8579-700f-4181-9879-261ba6ee30c1",2022-05-11 21:58:30,"FC287EBF-79F3-410A-8945-EB63DA6A153D"
"80fda323-dbb2-4477-aebd-78e272d584dd",2022-05-13 21:50:52,"D26E0D47-E904-47B2-8E5C-0F0B6436AB5A"
"a855fc6f-a01d-46ad-9391-06359ea311cb",2022-05-09 13:19:07,"D753C3BE-6775-4D9D-88B2-EF6FF5341CE7"
"7c106123-b8cc-496b-8d04-13a37ee2399c",2022-05-08 04:27:11,"B683B123-8332-4082-8A05-5D5995F3CA6B"
"0f189ace-b0b3-4d87-be51-f0d4c7f84663",2022-05-15 14:13:39,"64FAEC07-1FD0-4EE6-B234-8DE21F5D7B41"
"fc2beb87-1a87-439b-a405-15120a12d6d9",2022-05-13 05:05:49,"D753C3BE-6775-4D9D-88B2-EF6FF5341CE7"
"d99c01e6-5778-4ce2-9642-2564b1c796be",2022-05-09 19:57:10,"B683B123-8332-4082-8A05-5D5995F3CA6B"
"5b7fb601-ae9b-4818-80b6-73249540d448",2022-05-10 08:53:58,"23C5F5C0-7AB6-426C-A1CA-018C3DCA6475"
"1e803d65-184d-47d8-855c-12973e0cf384",2022-05-13 23:38:32,"51EB59EA-596D-4152-A3BC-8B3D2545B703"
"f0da78fb-6d94-4927-80cf-202b51085698",2022-05-06 11:48:54,"B683B123-8332-4082-8A05-5D5995F3CA6B"
"0b7d7018-9e7d-4f5d-a9dc-90d7d60338b4",2022-05-14 09:22:04,"221DD129-4A18-4573-84C0-A95FFAAF0B17"
"db282131-6e99-432a-a563-d95a195f8217",2022-05-10 00:47:47,"64FAEC07-1FD0-4EE6-B234-8DE21F5D7B41"
"9696c08d-8d95-4183-975e-3d3cc13a0b2e",2022-05-15 06:30:51,"819207AA-9B91-4548-8D29-72E408889F95"
"36334d05-f405-4138-a6c3-3d1875c2d654",2022-05-12 23:55:17,"3E479E6A-842A-45A2-A3FA-AEA11F4B7FC0"
"65d4e26a-b59c-44ca-ac7a-4833930bb296",2022-05-11 13:01:17,"294EB0E6-5A06-4EAF-B0B8-3A89B144A6C2"
"0f391d24-8ddd-486b-be29-dfc9c3598ca3",2022-05-08 17:44:07,"B683B123-8332-4082-8A05-5D5995F3CA6B"
"1fcdf70c-11c4-4811-90a8-3e28b330d0e7",2022-05-08 10:54:51,"B683B123-8332-4082-8A05-5D5995F3CA6B"
"f7ad9c43-ecb7-43fe-84dc-46d9afb049b9",2022-05-04 09:47:23,"4BF19B84-C751-4620-9C87-CFF340A36918"
"cd985432-aa16-4115-ba6f-acc0a32773a6",2022-05-09 20:11:33,"37BCD1CA-CE38-4A72-BA56-A0CFF0CFC867"
"d8dac9ed-ade7-4cf2-a3f2-a5b94eca0ab2",2022-05-15 16:43:21,"4BF19B84-C751-4620-9C87-CFF340A36918"
"bde2d9a3-c905-4565-ac85-62b719f6f3ff",2022-05-09 02:11:08,"51EB59EA-596D-4152-A3BC-8B3D2545B703"
"b6172939-357f-425e-b5f0-7ecba0a8fabe",2022-05-07 11:35:12,"221DD129-4A18-4573-84C0-A95FFAAF0B17"
"a39b3082-808e-4174-ad54-8c43c23c5b33",2022-05-16 11:21:53,"51EB59EA-596D-4152-A3BC-8B3D2545B703"
"12700a9c-527c-4f1d-9dbd-00808d67f306",2022-05-10 03:17:06,"FC287EBF-79F3-410A-8945-EB63DA6A153D"
"3516e1eb-402a-4893-8a2f-1fd45ae71c4f",2022-05-10 19:43:12,"BBA6CE16-02A6-4081-B539-7DB07AE3064A"
"fe64c38c-fa3a-4dab-96d7-8fa9ba3ba997",2022-05-15 17:22:36,"37BCD1CA-CE38-4A72-BA56-A0CFF0CFC867"
"4f06fa76-7788-4242-b0a6-31b09c8058b6",2022-05-09 03:40:31,"BB0EC99E-2EE0-4768-9033-1AFE37047E75"
"5ee9c520-816a-42d5-9db1-f91f6e379e7d",2022-05-09 17:03:53,"7513C6D7-4D4C-4BAE-8581-D6C73CC96DF4"
"e2f0949a-730e-4de9-b0c6-80d0354347b7",2022-05-19 09:08:58,"294EB0E6-5A06-4EAF-B0B8-3A89B144A6C2"
"4cfffc76-632a-4193-8f65-c8bd6533ef32",2022-05-14 18:14:54,"B683B123-8332-4082-8A05-5D5995F3CA6B"
"ad60d92e-5e0b-4e65-939a-74d543154ac8",2022-05-11 23:31:16,"51EB59EA-596D-4152-A3BC-8B3D2545B703"
"5ece6958-c7ab-41cc-8d14-c442d8537451",2022-05-12 12:11:52,"B683B123-8332-4082-8A05-5D5995F3CA6B"
"edf69caf-b2fb-49a8-8055-1106af7d2ce4",2022-05-06 19:13:32,"B683B123-8332-4082-8A05-5D5995F3CA6B"
"7dacb6ea-af1a-4554-9303-ba53d75c9c1e",2022-05-09 03:59:08,"11560756-35D4-4C54-81BB-8BE050D71BF1"
"910673be-0cb6-434d-b69d-12b457eebad2",2022-05-10 18:18:46,"BBA6CE16-02A6-4081-B539-7DB07AE3064A"
"2f21728b-b566-4615-8e4c-e61bc22af43e",2022-05-15 15:40:52,"CF9F8BA0-98C3-4DF9-BCE7-6650DD96F2E8"
"0873e903-6fb8-4295-9d12-eb77446498d6",2022-05-06 14:29:22,"819207AA-9B91-4548-8D29-72E408889F95"
"4cd33c6c-7dfd-4949-974a-22e031eb3246",2022-05-06 15:06:51,"64FAEC07-1FD0-4EE6-B234-8DE21F5D7B41"
"5f78ba75-35c6-478e-8cd3-0f4ce5f462fd",2022-05-12 18:27:40,"23C5F5C0-7AB6-426C-A1CA-018C3DCA6475"
"102d9fd0-e36e-4e0b-aed4-cd72c6729bfe",2022-05-09 18:58:00,"221DD129-4A18-4573-84C0-A95FFAAF0B17"
"bdcf63ff-30eb-422e-81d9-7b5b30b1bfc3",2022-05-13 00:26:45,"BB0EC99E-2EE0-4768-9033-1AFE37047E75"
"d22e8741-9895-41cc-8407-76010d786596",2022-05-08 14:32:36,"37BCD1CA-CE38-4A72-BA56-A0CFF0CFC867"
"e2314108-147d-4eee-bfc7-d0b6ac5953ec",2022-05-17 11:48:26,"BB0EC99E-2EE0-4768-9033-1AFE37047E75"
"3a0dfd17-5a86-4d9c-85f8-8ca499a4bf63",2022-05-12 16:49:50,"FB1D085C-C2CA-42F3-A9BB-63EE59428019"
"1f7f2dbb-92f0-4746-b3cd-2d0fd9153aad",2022-05-18 19:04:08,"D753C3BE-6775-4D9D-88B2-EF6FF5341CE7"
"b139ce0f-2983-42ca-86cb-cb46cf632058",2022-05-16 15:23:28,"37BCD1CA-CE38-4A72-BA56-A0CFF0CFC867"
"a95a95e8-ed6a-4848-bd39-dfa4619ff665",2022-05-11 10:44:52,"BB0EC99E-2EE0-4768-9033-1AFE37047E75"
"c083f9e1-6662-4bc3-8b0c-903ec352a1ee",2022-05-12 04:40:07,"BBA6CE16-02A6-4081-B539-7DB07AE3064A"
"af833dbe-b815-4742-be84-954a89d5906f",2022-05-07 04:23:22,"11560756-35D4-4C54-81BB-8BE050D71BF1"
"91010f49-50bf-4c08-be5d-1ff64773af99",2022-05-05 22:24:09,"64FAEC07-1FD0-4EE6-B234-8DE21F5D7B41"
"52f14395-b5ed-479a-8266-ca1fef5c2ed1",2022-05-09 15:47:56,"11560756-35D4-4C54-81BB-8BE050D71BF1"
"2045553f-e7fc-4725-afa5-d1eadb3b1178",2022-05-10 10:24:21,"7513C6D7-4D4C-4BAE-8581-D6C73CC96DF4"
"75f5de1a-ba20-41cf-93ff-9a8cae4b89d7",2022-05-14 19:03:39,"D753C3BE-6775-4D9D-88B2-EF6FF5341CE7"
"3b89d38c-7469-4b10-8781-9c1ca02c3b78",2022-05-12 11:32:02,"FC287EBF-79F3-410A-8945-EB63DA6A153D"
"890bd84d-e378-4ad2-9282-006a0abb02f4",2022-05-09 14:02:28,"819207AA-9B91-4548-8D29-72E408889F95"
"33f9e177-23d5-4dd2-a08e-181dd11942f3",2022-05-12 08:10:47,"294EB0E6-5A06-4EAF-B0B8-3A89B144A6C2"
"6740811c-208c-469c-811a-14eda5c5a04d",2022-05-14 11:44:49,"819207AA-9B91-4548-8D29-72E408889F95"
"84507784-ecfb-4d8c-a02e-217b2131ca24",2022-05-07 14:07:55,"681F21C2-356A-4086-A4DE-6028C30467E7"
"c013fed0-9e7b-4974-ab11-430fa635bf93",2022-05-11 06:07:53,"BBA6CE16-02A6-4081-B539-7DB07AE3064A"
"b5b735a5-3bbd-4e45-b961-7b9507258d39",2022-05-12 22:33:32,"FB1D085C-C2CA-42F3-A9BB-63EE59428019"
"2ee5b25b-bfea-47eb-89af-edd44f1a1557",2022-05-12 05:53:32,"221DD129-4A18-4573-84C0-A95FFAAF0B17"
"5a548fc3-0b55-42dc-bc30-493ca164e007",2022-05-15 01:01:07,"D753C3BE-6775-4D9D-88B2-EF6FF5341CE7"
"ff224a85-2366-4edd-8f0f-2a73c1b31634",2022-05-05 03:58:23,"3762C459-D735-4323-A262-06777BF2DE29"
"22fb1988-8109-4b0a-a7f2-1fd26bcda59a",2022-05-17 13:54:25,"FB1D085C-C2CA-42F3-A9BB-63EE59428019"
"50b409fa-98fb-4973-a6bf-3441df461e93",2022-05-09 20:16:46,"221DD129-4A18-4573-84C0-A95FFAAF0B17"
"ba89ba8c-9679-4f5a-9416-df1d4acaf78d",2022-05-11 12:32:23,"B683B123-8332-4082-8A05-5D5995F3CA6B"
"a8b02b8c-38b1-4463-b068-223660084389",2022-05-14 00:10:47,"221DD129-4A18-4573-84C0-A95FFAAF0B17"
"a95103b3-1693-46a2-ba81-b3fc3875a8da",2022-05-11 06:09:32,"221DD129-4A18-4573-84C0-A95FFAAF0B17"
"257c6244-988c-47da-9144-8625e80676c2",2022-05-08 19:56:31,"11560756-35D4-4C54-81BB-8BE050D71BF1"
"aa7dfe18-9c7a-4cba-b36c-c578144e0b86",2022-05-14 06:33:58,"4BF19B84-C751-4620-9C87-CFF340A36918"
"b48bc9eb-3a81-4310-837f-de27e38e5dbe",2022-05-12 04:57:26,"294EB0E6-5A06-4EAF-B0B8-3A89B144A6C2"
"18754eb8-c969-42aa-b8ba-24400639c482",2022-05-12 16:42:58,"681F21C2-356A-4086-A4DE-6028C30467E7"
"34013ac3-88f5-480c-a954-68a1fa6e3e4f",2022-05-10 14:16:05,"4BF19B84-C751-4620-9C87-CFF340A36918"
"b7835dc7-b128-4ed1-98c0-92afe45b476c",2022-05-14 10:24:10,"BFE3EFEE-38DD-4B3A-8385-666090E192D2"
"f20314ec-c02c-4940-a71d-70f8b1327795",2022-05-11 16:59:10,"3762C459-D735-4323-A262-06777BF2DE29"
"3eb45f54-a8a6-4eba-ba87-45f9897f85ad",2022-05-12 17:53:40,"64FAEC07-1FD0-4EE6-B234-8DE21F5D7B41"
"b97be14b-99cb-490a-a8b7-c8bf1854f207",2022-05-10 07:21:02,"819207AA-9B91-4548-8D29-72E408889F95"
"2ae05d14-5db7-4e2d-84e3-f0e771763b5e",2022-05-12 11:01:37,"681F21C2-356A-4086-A4DE-6028C30467E7"
"86bbf952-4251-4248-a151-ae04f747c8f2",2022-05-08 21:40:53,"F1AA049F-9285-42A9-8534-AFB2FC075389"
"2adb06dc-a1f0-48a5-b6ed-25bc1bd3cae5",2022-05-12 16:58:40,"D753C3BE-6775-4D9D-88B2-EF6FF5341CE7"
"3a41ff6d-53c6-4cc0-a628-8e3ef8c2e767",2022-05-14 22:44:23,"4BF19B84-C751-4620-9C87-CFF340A36918"
"71235985-d375-44ec-8099-58fa5efbd2f0",2022-05-08 12:44:00,"64FAEC07-1FD0-4EE6-B234-8DE21F5D7B41"
"632f9ec1-df80-43af-bbe3-ba96d582be32",2022-05-10 17:25:31,"E044EB8A-E589-433C-BF67-AA678824BBA3"
"03aea793-53e3-41b8-914e-bb41f2e8246b",2022-05-11 21:36:05,"BFE3EFEE-38DD-4B3A-8385-666090E192D2"
"ca2dc7d5-3202-4ca8-a417-a5e12411fa8e",2022-05-08 13:16:33,"11560756-35D4-4C54-81BB-8BE050D71BF1"
"42b56194-6ed5-4f8a-8797-647373d54b7d",2022-05-07 22:33:06,"221DD129-4A18-4573-84C0-A95FFAAF0B17"
"76698197-2c84-4796-8a98-3defdf23e846",2022-05-13 08:05:47,"BBA6CE16-02A6-4081-B539-7DB07AE3064A"
"be478357-7260-4c9e-92a8-648930eeb860",2022-05-12 12:28:28,"CF9F8BA0-98C3-4DF9-BCE7-6650DD96F2E8"
"072b6509-d451-4d9e-8e9d-0ba429a3fba2",2022-05-17 19:59:51,"51EB59EA-596D-4152-A3BC-8B3D2545B703"
"4a788d62-6726-4da9-9e8c-54eb1fa2f38f",2022-05-13 09:45:41,"FC287EBF-79F3-410A-8945-EB63DA6A153D"
"64d72172-10fa-49e9-bc7d-4caa28c68839",2022-05-17 23:52:14,"51EB59EA-596D-4152-A3BC-8B3D2545B703"
"4a14b83f-038d-45a5-b964-4246910f55cd",2022-05-10 22:51:40,"E1983420-7A67-436E-BC12-8391494A34F0"
"88bb29ae-48ee-47e2-a763-e760740dd13c",2022-05-09 21:03:29,"681F21C2-356A-4086-A4DE-6028C30467E7"
"df261fd5-4020-4bab-8043-eb52fa67dc0c",2022-05-09 12:44:49,"B683B123-8332-4082-8A05-5D5995F3CA6B"
"c69388f6-4600-4946-b1f0-b93a907275f1",2022-05-12 23:52:59,"BFE3EFEE-38DD-4B3A-8385-666090E192D2"
"e67c6650-7756-400c-b945-6e981d45da51",2022-05-08 19:39:37,"BFE3EFEE-38DD-4B3A-8385-666090E192D2"
"bab7fbe3-1e27-4c2a-b24d-7f5018792273",2022-05-10 13:46:26,"11560756-35D4-4C54-81BB-8BE050D71BF1"
"1c327c7f-f1ce-43f9-bc89-20e7149239a8",2022-05-14 06:03:44,"D753C3BE-6775-4D9D-88B2-EF6FF5341CE7"
"589641a9-0b3c-4908-8a9e-b3df92116672",2022-05-15 00:37:30,"BBA6CE16-02A6-4081-B539-7DB07AE3064A"
"80fda323-dbb2-4477-aebd-78e272d584dd",2022-05-13 07:12:17,"BBA6CE16-02A6-4081-B539-7DB07AE3064A"
"12cd8b06-ac5d-4ada-a538-4607e76324de",2022-05-09 02:34:38,"B683B123-8332-4082-8A05-5D5995F3CA6B"
"700f6134-7d47-48ac-8da3-8b43427ea4d4",2022-05-12 10:05:34,"F1AA049F-9285-42A9-8534-AFB2FC075389"
"56364603-7530-457b-aedf-3f7a9bfe758c",2022-05-09 13:59:18,"221DD129-4A18-4573-84C0-A95FFAAF0B17"
"f20314ec-c02c-4940-a71d-70f8b1327795",2022-05-08 05:44:35,"01FABB44-CDEE-4C56-837B-F207E4A61E5C"
"a45257b0-4053-458f-a45a-dc793cdc4c45",2022-05-12 00:18:39,"221DD129-4A18-4573-84C0-A95FFAAF0B17"
"2040dff9-cb99-4c05-8711-9830de5dcf50",2022-05-11 16:38:26,"E1983420-7A67-436E-BC12-8391494A34F0"
"6ad7a453-a1fe-4933-9cdf-dd384410da43",2022-05-03 11:25:51,"681F21C2-356A-4086-A4DE-6028C30467E7"
"43378309-60ec-41f1-a20f-05125df7a42e",2022-05-11 15:06:39,"D753C3BE-6775-4D9D-88B2-EF6FF5341CE7"
"f3c5d8d4-84f7-43ce-9014-0d735a1776ed",2022-05-08 15:45:44,"3E479E6A-842A-45A2-A3FA-AEA11F4B7FC0"
"3fb0746d-692b-468a-b181-6083bc10cdae",2022-05-11 22:29:22,"D81C503E-C018-46B2-86F9-3181EEEB0477"
"bfc294e1-47c7-43cc-b7fc-08996ab29da7",2022-05-11 12:06:09,"819207AA-9B91-4548-8D29-72E408889F95"
"ce2f2db2-e992-486e-9e13-c35283397497",2022-05-07 23:44:27,"E044EB8A-E589-433C-BF67-AA678824BBA3"
"cb20be93-e792-4924-87b2-4a5dcde399b7",2022-05-10 20:37:10,"D753C3BE-6775-4D9D-88B2-EF6FF5341CE7"
"5b6537df-f734-4182-ac49-52595b226f99",2022-05-12 07:41:43,"51EB59EA-596D-4152-A3BC-8B3D2545B703"
"20479e66-b407-4a03-a9c1-b0e9322dd6a5",2022-05-09 15:45:59,"681F21C2-356A-4086-A4DE-6028C30467E7"
"aa7dfe18-9c7a-4cba-b36c-c578144e0b86",2022-05-17 10:49:10,"11560756-35D4-4C54-81BB-8BE050D71BF1"
"786e360e-98ec-4ae6-a73d-5eced51e91bb",2022-05-13 01:00:19,"681F21C2-356A-4086-A4DE-6028C30467E7"
"8fdcd31f-8891-40b7-8ff1-a8e63a1387e4",2022-05-09 16:45:55,"BB0EC99E-2EE0-4768-9033-1AFE37047E75"
"3da0f585-dbdf-4212-b6be-b07a042db9b6",2022-05-10 16:36:07,"4BF19B84-C751-4620-9C87-CFF340A36918"
"7171ef89-9d5c-4e73-9e9b-e50f041e51fa",2022-05-06 16:38:05,"37BCD1CA-CE38-4A72-BA56-A0CFF0CFC867"
"08f93ac0-97d9-421d-b7d6-3fcc7efdb46d",2022-05-12 08:17:56,"3762C459-D735-4323-A262-06777BF2DE29"
"41a08850-ff95-438b-aea1-8fb73440e0c6",2022-05-17 10:10:32,"294EB0E6-5A06-4EAF-B0B8-3A89B144A6C2"
"e61d2e30-b72a-43d5-b085-a182fd8b4a3b",2022-05-08 12:11:45,"3762C459-D735-4323-A262-06777BF2DE29"
"7b507b7f-fb1b-419c-9df1-9233cd62d25c",2022-05-11 20:47:26,"819207AA-9B91-4548-8D29-72E408889F95"
